file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
61-70970-0019,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0019_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0019_merged_inference.wav,AT LAST ALL WAS QUIET AND BLACK IN THE COURTYARD OF GAMEWELL, At last all was quiet and black in the courtyard of Gamewell., At last all was quiet and black and the narrative came well.,AT LAST ALL WAS QUIET AND BLACK IN THE COURTYARD OF GAMEWELL,AT LAST ALL WAS QUIET AND BLACK AND THE NARRATIVE CAME WELL,0.0,1.0,1.0,2.3988919258117676,1.1510380506515503,0.2523205179333874
61-70970-0020,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0020_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0020_merged_inference.wav,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY," ""'Will,' whispered Robin, opening his door as he spoke, ""'are you ready?'"," ""'Will,' whispered Robin, opening his door as he spoke, ""'are you ready?'",WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,WILL WHISPERED ROBIN OPENING HIS DOOR AS HE SPOKE ARE YOU READY,0.0,0.0,0.0,3.316798686981201,1.2074363231658936,0.1896322124633231
61-70970-0021,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0021_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0021_merged_inference.wav,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS," They then renewed their journey, and, under the better light, made a safe crossing of the stable roofs."," They then renewed their journey, and under the matter life made a safe crossing of the stable roofs.",THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE MATTER LIFE MADE A SAFE CROSSING OF THE STABLE ROOFS,0.0,0.2777777777777778,0.2777777777777778,2.821622848510742,1.164175033569336,0.19600456712286998
61-70970-0022,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0022_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0022_merged_inference.wav,ROBIN ENTERED THE HUT DRAGGING THE UNWILLING ESQUIRE AFTER HIM," Robin entered the hut, dragging the unwilling esquire after him.", Robin entered the high track in an unwilling escort after him.,ROBIN ENTERED THE HUT DRAGGING THE UNWILLING ESQUIRE AFTER HIM,ROBIN ENTERED THE HIGH TRACK IN AN UNWILLING ESCORT AFTER HIM,0.0,1.0,1.0,2.734497308731079,1.2179110050201416,0.07091624062988917
61-70970-0023,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0023_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0023_merged_inference.wav,BE NOT SO FOOLISH FRIEND SAID FITZOOTH CROSSLY," ""'Be not so foolish, friend,' said Fitzuth crossly."," ""'Be not so foolish, friend,' said the tooth frostily.",BE NOT SO FOOLISH FRIEND SAID FITZUTH CROSSLY,BE NOT SO FOOLISH FRIEND SAID THE TOOTH FROSTILY,0.25,1.0,0.75,3.100750684738159,1.1527750492095947,0.2324136986729149
61-70970-0024,0.5s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0024_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0024_merged_inference.wav,THEY MOVED THEREAFTER CAUTIOUSLY ABOUT THE HUT GROPING BEFORE AND ABOUT THEM TO FIND SOMETHING TO SHOW THAT WARRENTON HAD FULFILLED HIS MISSION," They moved thereafter cautiously about the hut, groping before and about them to find something to show that Warrington had fulfilled his mission."," They moved thereafter cautiously about the hut, groping before and about them to find something to show that the baron did not fulfill his mission.",THEY MOVED THEREAFTER CAUTIOUSLY ABOUT THE HUT GROPING BEFORE AND ABOUT THEM TO FIND SOMETHING TO SHOW THAT WARRINGTON HAD FULFILLED HIS MISSION,THEY MOVED THEREAFTER CAUTIOUSLY ABOUT THE HUT GROPING BEFORE AND ABOUT THEM TO FIND SOMETHING TO SHOW THAT THE BARON DID NOT FULFILL HIS MISSION,0.08695652173913043,0.6521739130434783,0.5652173913043479,2.6442625522613525,1.267698049545288,0.17326797633022145
61-70970-0025,0.5s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0025_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0025_merged_inference.wav,THEY WERE UPON THE VERGE OF AN OPEN TRAP IN THE FAR CORNER OF THE HUT AND STUTELEY HAD TRIPPED OVER THE EDGE OF THE REVERSED FLAP MOUTH OF THIS PIT," They were upon the verge of an open trap in the far corner of the hut, and Stutley had tripped over the edge of the reversed flap-mouth of this pit."," They were upon the verge of an open trap in the far corner of the hut, and the smelt leered over the edge of the reversed flap-mouth of this pit.",THEY WERE UPON THE VERGE OF AN OPEN TRAP IN THE FAR CORNER OF THE HUT AND STUTLEY HAD TRIPPED OVER THE EDGE OF THE REVERSED FLAPMOUTH OF THIS PIT,THEY WERE UPON THE VERGE OF AN OPEN TRAP IN THE FAR CORNER OF THE HUT AND THE SMELT LEERED OVER THE EDGE OF THE REVERSED FLAPMOUTH OF THIS PIT,0.06451612903225806,0.5161290322580645,0.45161290322580644,2.6989340782165527,1.2211394309997559,0.0849396353253932
61-70970-0026,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0026_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0026_merged_inference.wav,FITZOOTH'S HAND RESTED AT LAST UPON THE TOP RUNG OF A LADDER AND SLOWLY THE TRUTH CAME TO HIM," Fithuth's hand rested at last upon the top rung of a ladder, and slowly the truth came to him.", the tooth's hand rested upon the top of a ladder and slowly the earth came to him,FITHUTHS HAND RESTED AT LAST UPON THE TOP RUNG OF A LADDER AND SLOWLY THE TRUTH CAME TO HIM,THE TOOTHS HAND RESTED UPON THE TOP OF A LADDER AND SLOWLY THE EARTH CAME TO HIM,0.15789473684210525,1.0,0.8421052631578947,2.4543490409851074,1.2054263353347778,0.09494476095148686
61-70970-0027,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0027_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0027_merged_inference.wav,ROBIN CAREFULLY DESCENDED THE LADDER AND FOUND HIMSELF SOON UPON FIRM ROCKY GROUND, Robin carefully descended the ladder and found himself soon upon firm rocky ground., Robin carefully descended the ladder and found himself soon upon for a rocky ground.,ROBIN CAREFULLY DESCENDED THE LADDER AND FOUND HIMSELF SOON UPON FIRM ROCKY GROUND,ROBIN CAREFULLY DESCENDED THE LADDER AND FOUND HIMSELF SOON UPON FOR A ROCKY GROUND,0.0,0.23076923076923078,0.23076923076923078,2.4185023307800293,1.268958330154419,0.14452140379223005
61-70970-0028,0.5s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0028_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0028_merged_inference.wav,STUTELEY WAS BY HIS SIDE IN A FLASH AND THEN THEY BOTH BEGAN FEELING ABOUT THEM TO ASCERTAIN THE SHAPE AND CHARACTER OF THIS VAULT," Stutley was by his side in a flash, and then they both began feeling about them to ascertain the shape and character of this vault."," Still he was by his side in a flash, and then they both began feeling about that to ascertain the ship and character of this vault.",STUTLEY WAS BY HIS SIDE IN A FLASH AND THEN THEY BOTH BEGAN FEELING ABOUT THEM TO ASCERTAIN THE SHAPE AND CHARACTER OF THIS VAULT,STILL HE WAS BY HIS SIDE IN A FLASH AND THEN THEY BOTH BEGAN FEELING ABOUT THAT TO ASCERTAIN THE SHIP AND CHARACTER OF THIS VAULT,0.04,0.4,0.36000000000000004,2.4667232036590576,1.0270891189575195,0.1862391319382114
61-70970-0029,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0029_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0029_merged_inference.wav,FROM THE BLACKNESS BEHIND THE LIGHT THEY HEARD A VOICE WARRENTON'S, From the blackness behind the light they heard a voice. Warrington's., From the blackness behind the light they heard a voice. Warrentons.,FROM THE BLACKNESS BEHIND THE LIGHT THEY HEARD A VOICE WARRINGTONS,FROM THE BLACKNESS BEHIND THE LIGHT THEY HEARD A VOICE WARRENTONS,0.18181818181818182,0.0,-0.18181818181818182,2.919276237487793,1.1398049592971802,0.11541854857919277
61-70970-0030,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0030_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0030_merged_inference.wav,SAVE ME MASTERS BUT YOU STARTLED ME RARELY," Save me, masters, but you startled me rarely.", Slavery masters were used to love me fairly.,SAVE ME MASTERS BUT YOU STARTLED ME RARELY,SLAVERY MASTERS WERE USED TO LOVE ME FAIRLY,0.0,1.0,1.0,2.5964279174804688,1.0520387887954712,0.2610559645087517
61-70970-0031,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0031_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0031_merged_inference.wav,CRIED HE WAVING THE LANTHORN BEFORE HIM TO MAKE SURE THAT THESE WERE NO GHOSTS IN FRONT OF HIM," cried he, waving the lanthorn before him to make sure that these were no ghosts in front of him.", cried he waving the lantern for him to make sure that these were no ghosts in front of him.,CRIED HE WAVING THE LANTHORN BEFORE HIM TO MAKE SURE THAT THESE WERE NO GHOSTS IN FRONT OF HIM,CRIED HE WAVING THE LANTERN FOR HIM TO MAKE SURE THAT THESE WERE NO GHOSTS IN FRONT OF HIM,0.0,0.2631578947368421,0.2631578947368421,2.7491657733917236,1.1754140853881836,0.09487231761036297
61-70970-0032,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0032_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0032_merged_inference.wav,ENQUIRED ROBIN WITH HIS SUSPICIONS STILL UPON HIM," inquired Robin, with his suspicion still upon him."," inquired Robin, with a suspicion still about him.",INQUIRED ROBIN WITH HIS SUSPICION STILL UPON HIM,INQUIRED ROBIN WITH A SUSPICION STILL ABOUT HIM,0.25,1.0,0.75,3.0150623321533203,1.1415258646011353,0.09854729640142484
61-70970-0033,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0033_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0033_merged_inference.wav,TRULY SUCH A HORSE SHOULD BE WORTH MUCH IN NOTTINGHAM FAIR," Truly, such a horse would be worth much in Nottingham Fair.", Truly such a horse would be worth much in getting him fair.,TRULY SUCH A HORSE WOULD BE WORTH MUCH IN NOTTINGHAM FAIR,TRULY SUCH A HORSE WOULD BE WORTH MUCH IN GETTING HIM FAIR,0.18181818181818182,0.5454545454545454,0.3636363636363636,2.5008554458618164,1.1067372560501099,0.0297795659260574
61-70970-0034,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0034_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0034_merged_inference.wav,NAY NAY LORDING ANSWERED WARRENTON WITH A HALF LAUGH, nay nay lording answered warrenton with a half laugh, nay nay lorring answered warrenton with half-laugh,NAY NAY LORDING ANSWERED WARRENTON WITH A HALF LAUGH,NAY NAY LORRING ANSWERED WARRENTON WITH HALFLAUGH,0.0,0.4444444444444444,0.4444444444444444,2.237614154815674,1.1452983617782593,0.19610975764261682
61-70970-0035,0.5s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0035_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0035_merged_inference.wav,WARRENTON SPOKE THUS WITH SIGNIFICANCE TO SHOW ROBIN THAT HE WAS NOT TO THINK GEOFFREY'S CLAIMS TO THE ESTATE WOULD BE PASSED BY," Warrington spoke thus with significance, to show Robin that he was not to think Geoffrey's claims to the estate would be passed by.", Warrington spoke thus with significance to show Robert that he was not to think Jeffrey's claims to the estate would be passed by.,WARRINGTON SPOKE THUS WITH SIGNIFICANCE TO SHOW ROBIN THAT HE WAS NOT TO THINK GEOFFREYS CLAIMS TO THE ESTATE WOULD BE PASSED BY,WARRINGTON SPOKE THUS WITH SIGNIFICANCE TO SHOW ROBERT THAT HE WAS NOT TO THINK JEFFREYS CLAIMS TO THE ESTATE WOULD BE PASSED BY,0.08695652173913043,0.30434782608695654,0.2173913043478261,2.711454153060913,1.0935173034667969,0.18955079279414971
61-70970-0036,0.5s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0036_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0036_merged_inference.wav,ROBIN FITZOOTH SAW THAT HIS DOUBTS OF WARRENTON HAD BEEN UNFAIR AND HE BECAME ASHAMED OF HIMSELF FOR HARBORING THEM," Robin Fitzhuth saw that his doubts of Warrington had been unfair, and he became ashamed of himself for harboring them."," Reckman Fitzhuth saw that his debts of warrington had been unfair, and he became ashamed of himself for her bringing them.",ROBIN FITZHUTH SAW THAT HIS DOUBTS OF WARRINGTON HAD BEEN UNFAIR AND HE BECAME ASHAMED OF HIMSELF FOR HARBORING THEM,RECKMAN FITZHUTH SAW THAT HIS DEBTS OF WARRINGTON HAD BEEN UNFAIR AND HE BECAME ASHAMED OF HIMSELF FOR HER BRINGING THEM,0.2,0.85,0.6499999999999999,2.695112705230713,1.2392734289169312,0.14076113874653165
61-70970-0037,0.5s,12,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0037_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0037_merged_inference.wav,HIS TONES RANG PLEASANTLY ON WARRENTON'S EARS AND FORTHWITH A GOOD FELLOWSHIP WAS HERALDED BETWEEN THEM," His tones rang pleasantly on Warrington's ears, and forthwith a good fellowship was heralded between them,", his toast rang pleasantly on morinton's ears and forthwith a good fellowship was heralded between them,HIS TONES RANG PLEASANTLY ON WARRINGTONS EARS AND FORTHWITH A GOOD FELLOWSHIP WAS HERALDED BETWEEN THEM,HIS TOAST RANG PLEASANTLY ON MORINTONS EARS AND FORTHWITH A GOOD FELLOWSHIP WAS HERALDED BETWEEN THEM,0.125,0.4375,0.3125,2.7113523483276367,1.058592438697815,0.10453997388124675
61-70970-0038,0.5s,21,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0038_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0038_merged_inference.wav,THE OLD SERVANT TOLD HIM QUIETLY AS THEY CREPT BACK TO GAMEWELL THAT THIS PASSAGE WAY LED FROM THE HUT IN THE PLEASANCE TO SHERWOOD AND THAT GEOFFREY FOR THE TIME WAS HIDING WITH THE OUTLAWS IN THE FOREST, the old servant told him quietly as they crept back to gamewell that this passageway led from the hut in the pleasance to sherwood and that geoffrey for the time was hiding with the outlaws in the forest, The old servant told him quietly as they crept back to Gamwa that this passageway led from Hutna presence to Sherwood and that Geoffrey for the time was hiding with the elves in the forest.,THE OLD SERVANT TOLD HIM QUIETLY AS THEY CREPT BACK TO GAMEWELL THAT THIS PASSAGEWAY LED FROM THE HUT IN THE PLEASANCE TO SHERWOOD AND THAT GEOFFREY FOR THE TIME WAS HIDING WITH THE OUTLAWS IN THE FOREST,THE OLD SERVANT TOLD HIM QUIETLY AS THEY CREPT BACK TO GAMWA THAT THIS PASSAGEWAY LED FROM HUTNA PRESENCE TO SHERWOOD AND THAT GEOFFREY FOR THE TIME WAS HIDING WITH THE ELVES IN THE FOREST,0.02564102564102564,0.5897435897435898,0.5641025641025641,2.4956982135772705,1.3122186660766602,0.21747961792842468
61-70970-0039,0.5s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0039_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0039_merged_inference.wav,HE IMPLORES US TO BE DISCREET AS THE GRAVE IN THIS MATTER FOR IN SOOTH HIS LIFE IS IN THE HOLLOW OF OUR HANDS," He implores us to be discreet as the grave in this matter, for in sooth his life is in the hollow of our hands."," He enforces to beat his greatest grave in this matter, for in truth his life is in the hollow of our hands.",HE IMPLORES US TO BE DISCREET AS THE GRAVE IN THIS MATTER FOR IN SOOTH HIS LIFE IS IN THE HOLLOW OF OUR HANDS,HE ENFORCES TO BEAT HIS GREATEST GRAVE IN THIS MATTER FOR IN TRUTH HIS LIFE IS IN THE HOLLOW OF OUR HANDS,0.0,0.9166666666666666,0.9166666666666666,2.7452239990234375,1.136612892150879,0.11543209321893798
61-70970-0040,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/61-70970-0040_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/61-70970-0040_merged_inference.wav,THEY REGAINED THEIR APARTMENT APPARENTLY WITHOUT DISTURBING THE HOUSEHOLD OF GAMEWELL, They regain their apartment apparently without disturbing the household of Gainwell., They regained their apartment apparently without disturbing the household again while,THEY REGAIN THEIR APARTMENT APPARENTLY WITHOUT DISTURBING THE HOUSEHOLD OF GAINWELL,THEY REGAINED THEIR APARTMENT APPARENTLY WITHOUT DISTURBING THE HOUSEHOLD AGAIN WHILE,0.36363636363636365,0.8181818181818182,0.4545454545454546,2.712082862854004,1.1683582067489624,0.11412900512859993
672-122797-0000,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0000_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0000_merged_inference.wav,OUT IN THE WOODS STOOD A NICE LITTLE FIR TREE, Out in the woods stood a nice little fir tree., Out in the woods stood a nice little fir tree.,OUT IN THE WOODS STOOD A NICE LITTLE FIR TREE,OUT IN THE WOODS STOOD A NICE LITTLE FIR TREE,0.0,0.0,0.0,1.2452006340026855,1.0829946994781494,0.1757609293168413
672-122797-0001,0.5s,31,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0001_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0001_merged_inference.wav,THE PLACE HE HAD WAS A VERY GOOD ONE THE SUN SHONE ON HIM AS TO FRESH AIR THERE WAS ENOUGH OF THAT AND ROUND HIM GREW MANY LARGE SIZED COMRADES PINES AS WELL AS FIRS, the place he had was a very good one the sun shone on him as to fresh air there was enough of that and round him grew many large-sized comrades pines as well as firs, the place he had was a very good one the sun shone on him as fresh air there was enough of that and round him grew many large-sized comrades mine as well as first,THE PLACE HE HAD WAS A VERY GOOD ONE THE SUN SHONE ON HIM AS TO FRESH AIR THERE WAS ENOUGH OF THAT AND ROUND HIM GREW MANY LARGESIZED COMRADES PINES AS WELL AS FIRS,THE PLACE HE HAD WAS A VERY GOOD ONE THE SUN SHONE ON HIM AS FRESH AIR THERE WAS ENOUGH OF THAT AND ROUND HIM GREW MANY LARGESIZED COMRADES MINE AS WELL AS FIRST,0.027777777777777776,0.19444444444444445,0.16666666666666669,1.228772521018982,1.2173110246658325,0.16117714388165255
672-122797-0002,0.5s,28,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0002_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0002_merged_inference.wav,HE DID NOT THINK OF THE WARM SUN AND OF THE FRESH AIR HE DID NOT CARE FOR THE LITTLE COTTAGE CHILDREN THAT RAN ABOUT AND PRATTLED WHEN THEY WERE IN THE WOODS LOOKING FOR WILD STRAWBERRIES, he did not think of the warm sun and of the fresh air he did not care for the little cottage children that ran about and prattled when they were in the woods looking for wild strawberries, he did not think of the warm sun and of the fresh air he did not care for the little cottage children that ran about and prattled when they were in the woods looking for wild,HE DID NOT THINK OF THE WARM SUN AND OF THE FRESH AIR HE DID NOT CARE FOR THE LITTLE COTTAGE CHILDREN THAT RAN ABOUT AND PRATTLED WHEN THEY WERE IN THE WOODS LOOKING FOR WILD STRAWBERRIES,HE DID NOT THINK OF THE WARM SUN AND OF THE FRESH AIR HE DID NOT CARE FOR THE LITTLE COTTAGE CHILDREN THAT RAN ABOUT AND PRATTLED WHEN THEY WERE IN THE WOODS LOOKING FOR WILD,0.0,0.35135135135135137,0.35135135135135137,1.2276517152786255,1.1120145320892334,0.21503714653554742
672-122797-0003,0.5s,10,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0003_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0003_merged_inference.wav,BUT THIS WAS WHAT THE TREE COULD NOT BEAR TO HEAR, But this was what the tree could not bear to hear., But this was what the three could not bear to hear.,BUT THIS WAS WHAT THE TREE COULD NOT BEAR TO HEAR,BUT THIS WAS WHAT THE THREE COULD NOT BEAR TO HEAR,0.0,0.09090909090909091,0.09090909090909091,1.2415002584457397,1.1690020561218262,0.1980273082229414
672-122797-0004,0.5s,21,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0004_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0004_merged_inference.wav,IN WINTER WHEN THE SNOW LAY GLITTERING ON THE GROUND A HARE WOULD OFTEN COME LEAPING ALONG AND JUMP RIGHT OVER THE LITTLE TREE, in winter when the snow lay glittering on the ground a hare would often come leaping along and jump right over the little tree," In winter, when the snow lay glittering on the ground, a hare would often come leaping along and jump right over the little tree.",IN WINTER WHEN THE SNOW LAY GLITTERING ON THE GROUND A HARE WOULD OFTEN COME LEAPING ALONG AND JUMP RIGHT OVER THE LITTLE TREE,IN WINTER WHEN THE SNOW LAY GLITTERING ON THE GROUND A HARE WOULD OFTEN COME LEAPING ALONG AND JUMP RIGHT OVER THE LITTLE TREE,0.0,0.0,0.0,1.229792833328247,1.4154162406921387,0.17007215272581133
672-122797-0005,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0005_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0005_merged_inference.wav,OH THAT MADE HIM SO ANGRY," Oh, that made him so angry!"," Oh, that made him so angry.",OH THAT MADE HIM SO ANGRY,OH THAT MADE HIM SO ANGRY,0.0,0.0,0.0,1.2504888772964478,1.0687581300735474,0.1327557258343444
672-122797-0006,0.5s,28,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0006_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0006_merged_inference.wav,TO GROW AND GROW TO GET OLDER AND BE TALL THOUGHT THE TREE THAT AFTER ALL IS THE MOST DELIGHTFUL THING IN THE WORLD, to grow and grow to get older and be tall thought the tree that after all is the most delightful thing in the world, to growl and groan to get older and be taller who thought the tree that after all is the most delightful thing in the world,TO GROW AND GROW TO GET OLDER AND BE TALL THOUGHT THE TREE THAT AFTER ALL IS THE MOST DELIGHTFUL THING IN THE WORLD,TO GROWL AND GROAN TO GET OLDER AND BE TALLER WHO THOUGHT THE TREE THAT AFTER ALL IS THE MOST DELIGHTFUL THING IN THE WORLD,0.0,0.375,0.375,1.2339425086975098,1.303471565246582,0.1770027621362315
672-122797-0007,0.5s,13,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0007_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0007_merged_inference.wav,IN AUTUMN THE WOOD CUTTERS ALWAYS CAME AND FELLED SOME OF THE LARGEST TREES," In autumn, the woodcutters always came and felled some of the largest trees."," In autumn, the woodcutters always came and felled the largest trees.",IN AUTUMN THE WOODCUTTERS ALWAYS CAME AND FELLED SOME OF THE LARGEST TREES,IN AUTUMN THE WOODCUTTERS ALWAYS CAME AND FELLED THE LARGEST TREES,0.07142857142857142,0.6428571428571429,0.5714285714285715,1.2395282983779907,1.109539270401001,0.1672890131751484
672-122797-0008,0.5s,62,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0008_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0008_merged_inference.wav,THIS HAPPENED EVERY YEAR AND THE YOUNG FIR TREE THAT HAD NOW GROWN TO A VERY COMELY SIZE TREMBLED AT THE SIGHT FOR THE MAGNIFICENT GREAT TREES FELL TO THE EARTH WITH NOISE AND CRACKING THE BRANCHES WERE LOPPED OFF AND THE TREES LOOKED LONG AND BARE THEY WERE HARDLY TO BE RECOGNISED AND THEN THEY WERE LAID IN CARTS AND THE HORSES DRAGGED THEM OUT OF THE WOOD,," This happened every year, and the infertree that had now grown to a very cumulous size trembled at the sight, for the magnificent great trees fell to the earth with noise and cracking, the branches be locked off, and the trees let go on and bare. They were hardly to be recognized. And then they were laid in carts, and the horses dragged them out of the wood.",,THIS HAPPENED EVERY YEAR AND THE INFERTREE THAT HAD NOW GROWN TO A VERY CUMULOUS SIZE TREMBLED AT THE SIGHT FOR THE MAGNIFICENT GREAT TREES FELL TO THE EARTH WITH NOISE AND CRACKING THE BRANCHES BE LOCKED OFF AND THE TREES LET GO ON AND BARE THEY WERE HARDLY TO BE RECOGNIZED AND THEN THEY WERE LAID IN CARTS AND THE HORSES DRAGGED THEM OUT OF THE WOOD,1.0,0.36231884057971014,-0.6376811594202898,1.227591872215271,2.0522427558898926,0.18204163656105019
