file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
5639-40744-0013,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0013.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0013_inference.wav,SHE SAW THAT THE BED WAS GILDED AND SO RICH THAT IT SEEMED THAT OF A PRINCE RATHER THAN OF A PRIVATE GENTLEMAN, she saw that the bed was gilded and so rich that it seemed that of a prince rather than of a private gentleman, she saw that the bed was gilded and so rich that it seemed that of a prince rather than of a private gentleman,0.0,0.0,0.0,3.8404183387756334,1.9601070880889893,0.9368236569017327
5639-40744-0039,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0039.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0039_inference.wav,WHEN SHE CAME TO HER SENSES AND BLUSHING TO FIND HERSELF IN RODOLFO'S ARMS WOULD HAVE DISENGAGED HERSELF NO SENORA HE SAID THAT MUST NOT BE STRIVE NOT TO WITHDRAW FROM THE ARMS OF HIM WHO HOLDS YOU IN HIS SOUL, when she came to her senses and blushing to find herself in rodolfo's arms would have disengaged herself no senora he said that must not be strive not to withdraw from the arms of him who holds you in his soul, when she came to her senses and blushing to find herself in rodolfo's arms would have disengaged herself no signora he said that must not be stride not to withdraw from the arms of him who holds you in his soul,0.0,0.073170731707317,0.073170731707317,3.8850257396698,2.116381883621216,0.912956876413815
5639-40744-0032,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0032.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0032_inference.wav,FOR GOD'S SAKE MY LADY MOTHER GIVE ME A WIFE WHO WOULD BE AN AGREEABLE COMPANION NOT ONE WHO WILL DISGUST ME SO THAT WE MAY BOTH BEAR EVENLY AND WITH MUTUAL GOOD WILL THE YOKE IMPOSED ON US BY HEAVEN INSTEAD OF PULLING THIS WAY AND THAT WAY AND FRETTING EACH OTHER TO DEATH, for god's sake my lady mother give me a wife who would be an agreeable companion not one who will disgust me so that we may both bear evenly and with mutual good-will the yoke imposed on us by heaven instead of pulling this way and that way and fretting each other to death, for god's sake my lady mother give me a wife who would be an agreeable companion not one who will disgust me so that we may both bear evenly and with mutual good-will the yoke imposed on us by heaven instead of pulling this way and that way and fretting each other to death,0.0181818181818181,0.0181818181818181,0.0,3.578031301498413,1.9052913188934328,0.9057701337669006
5639-40744-0023,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0023.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0023_inference.wav,WHEN THE BOY WALKED THROUGH THE STREETS BLESSINGS WERE SHOWERED UPON HIM BY ALL WHO SAW HIM BLESSINGS UPON HIS BEAUTY UPON THE MOTHER THAT BORE HIM UPON THE FATHER THAT BEGOT HIM UPON THOSE WHO BROUGHT HIM UP SO WELL, when the boy walked through the streets blessings were showered upon him by all who saw him blessing upon his beauty upon the mother that bore him upon the father that begot him upon those who brought him up so well, when the boy walked through the streets blessings were showered upon him by all who saw him blessing upon his beauty upon the mother that bore him upon the father that begot him upon those who brought him out so well,0.024390243902439,0.073170731707317,0.048780487804878,4.111932754516602,2.1205363273620605,0.9072395110880894
5639-40744-0027,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0027.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0027_inference.wav,THUS SAYING AND PRESSING THE CRUCIFIX TO HER BREAST SHE FELL FAINTING INTO THE ARMS OF DONA ESTAFANIA WHO AS A GENTLEWOMAN TO WHOSE SEX PITY IS AS NATURAL AS CRUELTY IS TO MAN INSTANTLY PRESSED HER LIPS TO THOSE OF THE FAINTING GIRL SHEDDING OVER HER SO MANY TEARS THAT THERE NEEDED NO OTHER SPRINKLING OF WATER TO RECOVER LEOCADIA FROM HER SWOON, thus saying and pressing the crucifix to her breast she fell fainting into the arms of donna estafania who as a gentlewoman to whose sex pity is a natural as cruelty as to man instantly pressed her lips to those of the fainting girl shedding over her so many tears that there needed no other sprinkling of water to recover leucadia from her swoon, thus saying and pressing the crucifix to her breast she fell fainting into the arms of donna estafania who as a gentlewoman to whose sex pity is a natural as cruelty as to man instantly pressed her lips to those of the fainting girl shedding over her so many tears that there needed no other sprinkling of water to recover leochaea from her swoon,0.0625,0.09375,0.03125,3.972783327102661,2.096727132797241,0.9103162507357676
5639-40744-0026,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0026.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0026_inference.wav,LUIS WAS OUT OF DANGER IN A FORTNIGHT IN A MONTH HE ROSE FROM HIS BED AND DURING ALL THAT TIME HE WAS VISITED DAILY BY HIS MOTHER AND GRANDMOTHER AND TREATED BY THE MASTER AND MISTRESS OF THE HOUSE AS IF HE WAS THEIR OWN CHILD, louis was out of danger in a fortnight in a month he rose from his bed and during all that time he was visited daily by his mother and grandmother and treated by the master and mistress of the house as if he was their own child, louis was out of danger in a fortnight in a month he rose from his bed and during all that time he was visited daily by his mother and grandmother and treated by the master and mistress of the house as if he was their own child,0.0212765957446808,0.0212765957446808,0.0,4.18595027923584,2.1174607276916504,0.9203719197597348
5639-40744-0040,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0040.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0040_inference.wav,THIS WAS DONE FOR THE EVENT TOOK PLACE AT A TIME WHEN THE CONSENT OF THE PARTIES WAS SUFFICIENT FOR THE CELEBRATION OF A MARRIAGE WITHOUT ANY OF THE PRELIMINARY FORMALITIES WHICH ARE NOW SO PROPERLY REQUIRED, this was done for the event took place at a time when the consent of the parties was sufficient for the celebration of a marriage without any of the preliminary formalities which are now so properly required, this was done for the event took place at a time when the consent of the parties was sufficient for the celebration of america without any of the preliminary formalities which are now so properly required,0.0,0.1621621621621621,0.1621621621621621,4.2567644119262695,2.219771385192871,0.9252385984773835
5639-40744-0035,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0035.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0035_inference.wav,SHE REFLECTED HOW NEAR SHE STOOD TO THE CRISIS WHICH WAS TO DETERMINE WHETHER SHE WAS TO BE BLESSED OR UNHAPPY FOR EVER AND RACKED BY THE INTENSITY OF HER EMOTIONS SHE SUDDENLY CHANGED COLOUR HER HEAD DROPPED AND SHE FELL FORWARD IN A SWOON INTO THE ARMS OF THE DISMAYED ESTAFANIA, she reflected how near she stood to the crisis which was to determine whether she was to be blessed or unhappy for ever and racked by the intensity of her emotions she suddenly changed color her head dropped and she fell forward in a swoon into the arms of the dismayed, she reflected how near she stood to the crisis which was to determine whether she was to be blessed or unhappy for ever and racked by the intensity of her emotions she suddenly changed colour her head dropped and she fell forward in a swoon into the arms of the dismayed,0.2115384615384615,0.1923076923076923,-0.0192307692307692,3.893221139907837,1.8218648433685305,0.9168605562156342
5639-40744-0028,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0028.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0028_inference.wav,I HAVE GREAT THINGS TO TELL YOU SENOR SAID DONA ESTAFANIA TO HER HUSBAND THE CREAM AND SUBSTANCE OF WHICH IS THIS THE FAINTING GIRL BEFORE YOU IS YOUR DAUGHTER AND THAT BOY IS YOUR GRANDSON, i have great things to tell you senor said donna stefania to her husband the cream and substance of which is this the fainting girl before you is your daughter and the boy is your grandson, i have great things to tell you seor said donna stefania to her husband the cream and substance of which is this the fainting girl before you is your daughter and the boy is your grandson,0.1388888888888889,0.1666666666666666,0.0277777777777777,3.945125579833984,1.9234299659729004,0.913692155287087
5639-40744-0029,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0029.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0029_inference.wav,THIS TRUTH WHICH I HAVE LEARNED FROM HER LIPS IS CONFIRMED BY HIS FACE IN WHICH WE HAVE BOTH BEHELD THAT OF OUR SON," This truth, which I have learned from her lips, is confirmed by his face, in which we have both beheld that of our son."," This truth, which I have learned from her lips, is confirmed by his face, in which we have both beheld that of our son.",0.0,0.0,0.0,3.824894428253174,1.8548345565795896,0.9115948436346344
5639-40744-0021,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0021.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0021_inference.wav,SHE MEANWHILE PASSED HER LIFE WITH HER PARENTS IN THE STRICTEST RETIREMENT NEVER LETTING HERSELF BE SEEN BUT SHUNNING EVERY EYE LEST IT SHOULD READ HER MISFORTUNE IN HER FACE, she meanwhile passed her life with her parents in the strictest retirement never letting herself be seen but shunning every eye lest it should read her misfortune in her face, she meanwhile passed her life with her parents in the strictest retirement never letting herself be seen but shunning every eye lest it should read her misfortune in her face,0.0,0.0,0.0,4.051597595214844,1.974193096160889,0.9079560941381
5639-40744-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0001.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0001_inference.wav,SECURE AS HE THOUGHT IN THE CAREFUL ADMINISTRATION OF JUSTICE IN THAT CITY AND THE CHARACTER OF ITS WELL DISPOSED INHABITANTS THE GOOD HIDALGO WAS FAR FROM THINKING THAT ANY DISASTER COULD BEFAL HIS FAMILY, secure as he thought in the careful administration of justice in that city and the character of its well-disposed inhabitants the good hidalgo was far from thinking that any disaster could befall his family, secure as he thought in the careful administration of justice in that city and the character of its well-disposed inhabitants the good hidalgo was far from thinking that any disaster could befall his family,0.0571428571428571,0.0571428571428571,0.0,4.087087154388428,2.164990425109864,0.924025401225283
5639-40744-0012,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0012.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0012_inference.wav,SHE SUCCEEDED IN OPENING THE WINDOW AND THE MOONLIGHT SHONE IN SO BRIGHTLY THAT SHE COULD DISTINGUISH THE COLOUR OF SOME DAMASK HANGINGS IN THE ROOM, she succeeded in opening the window and the moonlight shone in so brightly that she could distinguish the color of some damask hanging in the room, she succeeded in opening the window and the moonlight shone in so brightly that she could distinguish the colour of some damask hanging in the room,0.0769230769230769,0.0384615384615384,-0.0384615384615384,4.1611738204956055,2.1343636512756348,0.9088596366845904
5639-40744-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0010.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0010_inference.wav,IT IS THE ONLY AMENDS I ASK OF YOU FOR THE WRONG YOU HAVE DONE ME, It is the only amends I ask of you for the wrong you have done me.," ""'It is the only amends I ask of you for the wrong you have done me.'",0.0,0.0,0.0,4.101409912109375,1.893221139907837,0.8933881557640472
5639-40744-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0004.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0004_inference.wav,THEY DREW THEIR SWORDS HID THEIR FACES IN THE FLAPS OF THEIR CLOAKS TURNED BACK AND SOON CAME IN FRONT OF THE LITTLE PARTY WHO HAD NOT YET DONE GIVING THANKS TO GOD FOR THEIR ESCAPE FROM THOSE AUDACIOUS MEN, they drew their swords hid their faces in the flaps of their cloaks turned back and soon came in front of the little party who had not yet done giving thanks to god for their escape from those audacious men, they drew their swords hid their faces in the flaps of their cloaks turned back and soon came in front of the little party who had not yet done giving thanks to god for their escape from those audacious men,0.0,0.0,0.0,4.227190017700195,2.082617282867432,0.9258449819987756
5639-40744-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0005.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0005_inference.wav,FINALLY THE ONE PARTY WENT OFF EXULTING AND THE OTHER WAS LEFT IN DESOLATION AND WOE," Finally, the one party went off exulting, and the other was left in desolation and woe."," Finally the one party went off exulting, And the other was left in desolation and woe.",0.0,0.0,0.0,4.091377258300781,2.0995330810546875,0.8981572643547696
5639-40744-0033,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0033.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0033_inference.wav,HER BEARING WAS GRACEFUL AND ANIMATED SHE LED HER SON BY THE HAND AND BEFORE HER WALKED TWO MAIDS WITH WAX LIGHTS AND SILVER CANDLESTICKS, her bearing was graceful and animated she led her son by the hand and before her walked two maids with wax lights and silver candlesticks, her bearing was graceful and animated she led her son by the hand and before her walked two maids with wax lights and silver candlesticks,0.0,0.0,0.0,4.311764717102051,2.158757209777832,0.9266205042608404
5639-40744-0036,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0036.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0036_inference.wav,HIS MOTHER HAD LEFT HER TO HIM AS BEING HER DESTINED PROTECTOR BUT WHEN SHE SAW THAT HE TOO WAS INSENSIBLE SHE WAS NEAR MAKING A THIRD AND WOULD HAVE DONE SO HAD HE NOT COME TO HIMSELF, his mother had left her to him as being her destined protector but when she saw that he too was insensible she was near making a third and would have done so had he not come to himself, his mother had left her to him as being her destined protector but when she saw that he too was insensible she was near making a third and would have done so had he not come to himself,0.0,0.0,0.0,4.282191753387451,2.1036062240600586,0.933772590975104
5639-40744-0006,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0006.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0006_inference.wav,RODOLFO ARRIVED AT HIS OWN HOUSE WITHOUT ANY IMPEDIMENT AND LEOCADIA'S PARENTS REACHED THEIRS HEART BROKEN AND DESPAIRING," Rodolfo arrived at his own house without any impediment, and Leocadia's parents reached theirs, heartbroken and despairing.", regalfo arrived at his own house without any impediment aleocadia's parents reached theirs heart-broken and despairing,0.0555555555555555,0.3888888888888889,0.3333333333333333,4.101813793182373,2.231703996658325,0.9205456277488442
5639-40744-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0007.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0007_inference.wav,MEANWHILE RODOLFO HAD LEOCADIA SAFE IN HIS CUSTODY AND IN HIS OWN APARTMENT," Meanwhile, Rudolfo had Leocadia safe in his custody and in his own apartment,"," Meanwhile, Rodolfo had Leukeia safe in his custody, and in his own apartment",0.0769230769230769,0.3076923076923077,0.2307692307692307,4.215268611907959,2.263246297836304,0.9139613764017412
5639-40744-0031,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0031.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0031_inference.wav,SO PERSUASIVE WERE HER ENTREATIES AND SO STRONG HER ASSURANCES THAT NO HARM WHATEVER COULD RESULT TO THEM FROM THE INFORMATION SHE SOUGHT THEY WERE INDUCED TO CONFESS THAT ONE SUMMER'S NIGHT THE SAME SHE HAD MENTIONED THEMSELVES AND ANOTHER FRIEND BEING OUT ON A STROLL WITH RODOLFO THEY HAD BEEN CONCERNED IN THE ABDUCTION OF A GIRL WHOM RODOLFO CARRIED OFF WHILST THE REST OF THEM DETAINED HER FAMILY WHO MADE A GREAT OUTCRY AND WOULD HAVE DEFENDED HER IF THEY COULD, so persuasive were her entreaties and so strong her assurances that no harm whatever could result to them from the information she sought they were induced to confess that one summer's night the same she had mentioned themselves and another friend being out on a stroll with rodolpho they had been concerned in the abduction of a girl whom rodolpho carried off whilst the rest of them detained her family who made a great outcry and would have defended her if they could, so persuasive were her entries and so strong her assurances that no harm whatever could result to them from the information she sought they were induced to confess that one summer's night the same she had mentioned themselves and another friend being out on the stroll with rodolfo they had been concerned in the abduction of a girl whom rodolfo carried off whilst the rest of them detained her family who made a great outcry and would have defended her if they could,0.0481927710843373,0.072289156626506,0.0240963855421686,4.066845417022705,2.062410593032837,0.92321072169885
5639-40744-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0003.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5639-40744-0003_inference.wav,IN A MOMENT HE COMMUNICATED HIS THOUGHTS TO HIS COMPANIONS AND IN THE NEXT MOMENT THEY RESOLVED TO TURN BACK AND CARRY HER OFF TO PLEASE RODOLFO FOR THE RICH WHO ARE OPEN HANDED ALWAYS FIND PARASITES READY TO ENCOURAGE THEIR BAD PROPENSITIES AND THUS TO CONCEIVE THIS WICKED DESIGN TO COMMUNICATE IT APPROVE IT RESOLVE ON RAVISHING LEOCADIA AND TO CARRY THAT DESIGN INTO EFFECT WAS THE WORK OF A MOMENT, in a moment he communicated his thoughts to his companions and in the next moment they resolved to turn back and carry her off to please rudolpho for the rich who are open-handed always find parasites ready to encourage their bad propensities and thus to conceive this wicked design to communicate it approve it resolve on ravishing leucadia and to carry that design into effect was the work of a moment, in a moment he communicated his thoughts to his companions and in the next moment they resolved to turn back and carry her off to please ridolfo for the rich who are open-handed always find parasites ready to encourage their bad propensities and thus to conceive this wicked design to communicate it approve it resolve on radish and leucadia and to carry that design into effect was the work of a moment,0.0694444444444444,0.0972222222222222,0.0277777777777777,4.042333126068115,2.209054708480835,0.9182223270269864
5683-32865-0017,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0017.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0017_inference.wav,ALL THE TIME HE WAS TALKING TO ME HIS ANGRY LITTLE EYES WERE FOLLOWING LAKE," All the time he was talking to me, his angry little eyes were following Lake."," All the time he was talking to me, his angry little eyes were following the link.",0.0,0.4666666666666667,0.4666666666666667,3.193563222885132,1.6788389682769775,0.8119742857753537
5683-32865-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0005.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0005_inference.wav,BUT HER GREETING TO CAPTAIN LAKE WAS MORE THAN USUALLY HAUGHTY AND FROZEN AND HER FEATURES I FANCIED PARTICULARLY PROUD AND PALE, but her greeting to captain leake was more than usually haughty and frozen and her features i fancied particularly proud and pale, but her greeting to captain lake was more than usually haughty and frozen and her features i fancied particularly proud and pale,0.0454545454545454,0.0,-0.0454545454545454,4.279521942138672,2.1050620079040527,0.9083963766266704
5683-32865-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0004.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0004_inference.wav,WHATEVER LORD CHELFORD SAID MISS BRANDON RECEIVED IT VERY GRACIOUSLY AND EVEN WITH A MOMENTARY SMILE, whatever lord shelford said miss brandon received it very graciously and even with a momentary smile, whatever lord chelford said miss grandon received it very graciously and even with a momentary smile,0.0625,0.0625,0.0,4.303521633148193,2.328974723815918,0.916808863205058
5683-32865-0012,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0012.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0012_inference.wav,AND WYLDER LAUGHED TOO MORE SUDDENLY AND NOISILY THAN THE HUMOUR OF THE JOKE SEEMED QUITE TO CALL FOR AND GLANCED A GRIM LOOK FROM THE CORNERS OF HIS EYES ON LAKE BUT THE GALLANT CAPTAIN DID NOT SEEM TO PERCEIVE IT AND AFTER A FEW SECONDS MORE HE HANDED IT VERY INNOCENTLY BACK TO MISSUS DOROTHY ONLY REMARKING, and wilder laughed too more suddenly and noisily than the humor of the joke seemed quite to call for and glanced a grim look from the corners of his eyes on lake but the gallant captain did not seem to perceive it and after a few seconds more he handed it very innocently back to mrs darthy only remarking, and wild alec too more suddenly and noisily than the humour of the joke seemed quite to call for and glanced a grim look from the corners of his eyes on lake but the gallant captain did not see to perceive it and after a few seconds more he handed it very innocently back to mrs dorothy only remarking,0.135593220338983,0.2203389830508474,0.0847457627118644,3.534207344055176,2.122218370437622,0.907656042732938
5683-32865-0015,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0015.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0015_inference.wav,I HAD A HORRID DREAM ABOUT HIM LAST NIGHT THAT, I had a horrid dream about him last night. That?, I had a horrid dream about him last night. That?,0.0,0.0,0.0,3.1010069847106934,1.955119490623474,0.921009855901874
5683-32865-0011,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0011.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0011_inference.wav,WHEREUPON LAKE LAUGHED QUIETLY STILL LOOKING ON THE ACE OF HEARTS WITH HIS SLY EYES," whereupon Lake laughed quietly, still looking on the Ace of Hearts with his sly eyes.", whereupon lake laughed quietly still looking on the ace of hearts with his sly eyes,0.0,0.0,0.0,4.271833896636963,2.399951934814453,0.8923982955090723
5683-32865-0013,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0013.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0013_inference.wav,DO YOU KNOW LAKE OH I REALLY CAN'T TELL BUT HE'LL SOON TIRE OF COUNTRY LIFE," Do you know? Lake? Oh, I really can't tell, but he'll soon tire of country life."," Do you know? Lake? Oh, I really can't tell, but he'll soon tire of country life.",0.0,0.0,0.0,3.535436153411865,2.1638600826263428,0.8686538620848757
5683-32865-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0010.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0010_inference.wav,I WAS THINKING IT'S VERY LIKE THE ACE OF HEARTS ANSWERED THE CAPTAIN SOFTLY SMILING ON," ""'I was thinking it's very like the Ace of Hearts,' answered the captain softly, smiling on."," ""'I was thinking it's very like the Ace of Hearts,' answered the captain softly, smiling on.",0.0,0.0,0.0,3.67236328125,1.847029447555542,0.8746366297953748
5683-32865-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0009.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0009_inference.wav,AND HE PLACED IT IN THAT GENTLEMAN'S FINGERS WHO NOW TOOK HIS TURN AT THE LAMP AND CONTEMPLATED THE LITTLE PARALLELOGRAM WITH A GLEAM OF SLY AMUSEMENT, and he placed it in that gentleman's fingers who now took his turn at the lamp and contemplated the little parallelogram with a gleam of sly amusement, and he placed it in that gentleman's fingers who now took his turn at the lamp and contemplated the little parallelogram with a gleam of sly amusement,0.0,0.0,0.0,4.259086608886719,2.102181434631348,0.8828967227269724
5683-32865-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0003.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0003_inference.wav,THEY ARE COUSINS YOU KNOW WE ARE ALL COUSINS," They are cousins, you know. We are all cousins."," They are cousins, you know. We are all cousins.",0.0,0.0,0.0,3.8210179805755615,2.251309394836426,0.9019359868459224
5683-32865-0006,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0006.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0006_inference.wav,AT DINNER LAKE WAS EASY AND AMUSING," At dinner, Lake was easy and amusing."," At dinner, Lake was easy and amusing.",0.0,0.0,0.0,4.143660545349121,2.416911125183105,0.8919013581276717
5683-32865-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0007.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0007_inference.wav,I'M GLAD YOU LIKE IT SAYS WYLDER CHUCKLING BENIGNANTLY ON IT OVER HIS SHOULDER, i'm glad you like it says wilder chuckling benignantly on it over his shoulder, i'm glad you like it says wilder chuckling benignantly on it over his shoulder,0.0714285714285714,0.0714285714285714,0.0,3.989356517791748,2.321643352508545,0.9218197841688732
5683-32865-0008,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0008.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0008_inference.wav,I BELIEVE I HAVE A LITTLE TASTE THAT WAY THOSE ARE ALL REAL YOU KNOW THOSE JEWELS," ""'I believe I have a little taste that way. ""'Those are all real, you know, those jewels.'"," I believe I have a little taste that way. Those are all real, you know, those jewels.",0.0,0.0,0.0,3.975966930389404,2.6346325874328613,0.8907521639671618
5683-32865-0016,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0016.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32865-0016_inference.wav,OH I KNOW THAT'S LORNE BRANDON," ""'Oh, I know. That's Lorne Brandon.'"," Oh, I know. That's Lorne Brandon.",0.0,0.0,0.0,4.210700035095215,2.304499387741089,0.9150323193736156
5683-32866-0021,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0021.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32866-0021_inference.wav,MY BED WAS UNEXCEPTIONABLY COMFORTABLE BUT IN MY THEN MOOD I COULD HAVE WISHED IT A GREAT DEAL MORE MODERN," My bed was unexceptionally comfortable, but, in my then mood, I could have wished it a great deal more modern.", my bed was unexceptionably comfortable but in my then mood i could have wished it a great deal more modern,0.05,0.0,-0.05,3.782760620117188,2.091718912124634,0.8862022074849079
5683-32866-0019,/homes/jiasin/librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0019.flac,/homes/jiasin/NanoCodec/nemo_recons_wav_librispeech_0.6kbps/5683-32866-0019_inference.wav,THE MYSTERY OF THEIR ORIGIN THEIR CAPACITY FOR EVOLVING LATENT FACULTIES OF CRIME AND THE STEADY VITALITY WITH WHICH THEY SURVIVE THE HEARSE AND SPEAK THEIR DEEP MOUTHED MALIGNITIES IN EVERY NEW BORN GENERATION HAVE ASSOCIATED THEM SOMEHOW IN MY MIND WITH A SPELL OF LIFE EXCEEDING AND DISTINCT FROM HUMAN AND A SPECIAL SATANIC ACTION," The mystery of their origin, their capacity for evolving latent faculties of crime, and the steady vitality with which they survive the hearse and speak their deep-mouthed malignities in every newborn generation have associated them somehow in my mind with a spell of life exceeding and distinct from human and a special satanic action.", the mystery of their origin their capacity for evolving latent faculties of crime and the steady vitality with which they survive the hearse and speak their deep-mouthed malignities in every new-born generation have associated them somehow in my mind with a spell of life exceeding and distinct from human and especially satanic action,0.0357142857142857,0.1071428571428571,0.0714285714285714,3.454526662826538,1.948240041732788,0.8776607786585082
